customer_key,customer_id,customer_number,first_name,last_name,gender,country,marital_status,birthdate,create_date
318,11317,AW00011317,Victoria,Russell,Female,United States,Single,1963-09-14,2025-10-08
319,11318,AW00011318,Jessica,Wilson,Female,United States,Single,1958-04-25,2025-10-08
320,11319,AW00011319,Jade,Bailey,Female,United States,Married,1948-04-23,2025-10-08
321,11320,AW00011320,Morgan,Hill,Female,United States,Married,1942-12-24,2025-10-08
322,11321,AW00011321,Terrance,Raman,Male,United States,Married,1944-01-05,2025-10-08
323,11322,AW00011322,Sydney,Garcia,Female,United States,Married,1943-09-12,2025-10-08
324,11323,AW00011323,Jose,Patterson,Male,United States,Single,1943-12-18,2025-10-08
325,11324,AW00011324,Zachary,Anderson,Male,United States,Married,1944-11-10,2025-10-08
326,11325,AW00011325,Elijah,Ross,Male,United States,Single,1944-12-29,2025-10-08
327,11326,AW00011326,Rafael,Xie,Male,United States,Married,1944-12-23,2025-10-08
328,11327,AW00011327,Jaime,Moreno,Male,United States,Married,1945-09-01,2025-10-08
329,11328,AW00011328,Julian,Griffin,Male,Canada,Married,1945-06-30,2025-10-08
330,11329,AW00011329,Andy,Alvarez,Male,United States,Single,1946-01-22,2025-10-08
331,11330,AW00011330,Ryan,Thompson,Male,Canada,Married,1945-11-10,2025-10-08
332,11331,AW00011331,Samantha,Jenkins,Female,Canada,Married,1974-01-03,2025-10-08
333,11332,AW00011332,Deanna,Ramos,Female,Germany,Single,1968-04-02,2025-10-08
334,11333,AW00011333,Emily,Miller,Female,United Kingdom,Married,1968-01-07,2025-10-08
335,11334,AW00011334,Nicole,Brown,Female,United Kingdom,Married,1966-09-19,2025-10-08
336,11335,AW00011335,Carla,Raman,Female,Germany,Married,1977-12-18,2025-10-08
337,11336,AW00011336,Shaun,Raji,Male,France,Married,1973-03-08,2025-10-08
338,11337,AW00011337,Jerome,Romero,Male,United Kingdom,Married,1967-03-21,2025-10-08
339,11338,AW00011338,Frank,Navarro,Male,Germany,Married,1972-08-06,2025-10-08
340,11339,AW00011339,Dennis,She,Male,France,Single,1967-01-05,2025-10-08
341,11340,AW00011340,Melody,Munoz,Female,France,Married,1947-04-03,2025-10-08
342,11341,AW00011341,Randy,Zeng,Male,United Kingdom,Married,1942-02-18,2025-10-08
343,11342,AW00011342,Marshall,Wang,Male,France,Married,1973-03-07,2025-10-08
344,11343,AW00011343,Arthur,Carlson,Male,United Kingdom,Married,1975-03-09,2025-10-08
345,11344,AW00011344,Jessie,Jimenez,Female,United Kingdom,Married,1963-01-21,2025-10-08
346,11345,AW00011345,Robin,Ramos,Female,France,Single,1962-09-09,2025-10-08
347,11346,AW00011346,Deanna,Gutierrez,Female,France,Single,1966-05-18,2025-10-08
348,11347,AW00011347,Roy,Navarro,Male,Germany,Married,1972-06-17,2025-10-08
349,11348,AW00011348,Shawn,Rai,Male,Germany,Married,1961-03-21,2025-10-08
350,11349,AW00011349,Mindy,Luo,Female,Germany,Married,1965-08-30,2025-10-08
351,11350,AW00011350,Cara,Zhou,Female,United Kingdom,Married,1942-07-14,2025-10-08
352,11351,AW00011351,Anne,Ramos,Female,United Kingdom,Single,1950-04-02,2025-10-08
353,11352,AW00011352,Raymond,Rodriguez,Male,France,Married,1945-09-04,2025-10-08
354,11353,AW00011353,Carrie,Ortega,Female,United Kingdom,Single,1946-12-09,2025-10-08
355,11354,AW00011354,Deanna,Suarez,Female,Germany,Married,1947-08-23,2025-10-08
356,11355,AW00011355,Roberto,Gutierrez,Male,United Kingdom,Married,1948-06-26,2025-10-08
357,11356,AW00011356,Terrence,Carson,Male,Australia,Single,1985-11-24,2025-10-08
358,11357,AW00011357,Ramon,Ye,Male,Australia,Single,1984-09-19,2025-10-08
359,11358,AW00011358,Cynthia,Malhotra,Female,Australia,Single,1984-05-10,2025-10-08
360,11359,AW00011359,Jarrod,Prasad,Male,Australia,Single,1984-03-03,2025-10-08
361,11360,AW00011360,Tyrone,Serrano,Male,Australia,Single,1984-01-30,2025-10-08
362,11361,AW00011361,Cindy,Ramos,Female,Australia,Married,1982-10-26,2025-10-08
363,11362,AW00011362,Damien,Shan,Male,Australia,Married,1983-05-11,2025-10-08
364,11363,AW00011363,Julian,Ross,Male,Australia,Single,1983-04-19,2025-10-08
365,11364,AW00011364,Jennifer,Collins,Female,Australia,Single,1985-03-22,2025-10-08
366,11365,AW00011365,Brittney,Sun,Female,Australia,Single,1984-12-06,2025-10-08
367,11366,AW00011366,Virginia,Patel,Female,Australia,Married,1985-04-23,2025-10-08
368,11367,AW00011367,Calvin,Nara,Male,Australia,Married,1984-08-21,2025-10-08
369,11368,AW00011368,Edward,Miller,Male,Australia,Single,1984-05-24,2025-10-08
370,11369,AW00011369,Ashlee,Tang,Female,Australia,Married,1984-02-01,2025-10-08
371,11370,AW00011370,Alicia,Xu,Female,Australia,Married,1983-09-29,2025-10-08
372,11371,AW00011371,Lacey,Jai,Female,Australia,Married,1983-11-24,2025-10-08
373,11372,AW00011372,Wendy,Romero,Female,Australia,Single,1983-11-12,2025-10-08
374,11373,AW00011373,Carly,Luo,Female,Germany,Married,1954-09-16,2025-10-08
375,11374,AW00011374,Jimmy,Ortega,Male,Germany,Single,1948-12-25,2025-10-08
376,11375,AW00011375,Francisco,Martinez,Male,United Kingdom,Married,1948-11-05,2025-10-08
377,11376,AW00011376,Lance,Vazquez,Male,United Kingdom,Single,1948-12-07,2025-10-08
378,11377,AW00011377,David,Robinett,Male,Germany,Married,1966-08-23,2025-10-08
379,11378,AW00011378,Shannon,Liang,Female,France,Single,1965-11-19,2025-10-08
380,11379,AW00011379,Gary,Vazquez,Male,France,Married,1976-05-13,2025-10-08
381,11380,AW00011380,Mitchell,Kumar,Male,Germany,Single,1964-08-29,2025-10-08
382,11381,AW00011381,Meredith,Raman,Female,United Kingdom,Married,1970-08-18,2025-10-08
383,11382,AW00011382,Edward,Patterson,Male,France,Married,1974-07-15,2025-10-08
384,11383,AW00011383,Marie,Gill,Female,France,Married,1966-02-25,2025-10-08
385,11384,AW00011384,Tiffany,Wang,Female,France,Married,1971-10-13,2025-10-08
386,11385,AW00011385,Miguel,Allen,Male,United Kingdom,Single,1971-08-08,2025-10-08
387,11386,AW00011386,Jaclyn,Cai,Female,Germany,Married,1971-11-02,2025-10-08
388,11387,AW00011387,Megan,Ramirez,Female,United Kingdom,Single,1964-11-29,2025-10-08
389,11388,AW00011388,Joseph,Martin,Male,United Kingdom,Married,1965-01-20,2025-10-08
390,11389,AW00011389,Karl,Shan,Male,Germany,Single,1981-04-20,2025-10-08
391,11390,AW00011390,Christine,Raji,Female,France,Single,1976-04-17,2025-10-08
392,11391,AW00011391,Lindsay,Xie,Female,Germany,Single,1976-06-25,2025-10-08
393,11392,AW00011392,Willie,Zhao,Male,Germany,Single,1981-02-03,2025-10-08
394,11393,AW00011393,Kurt,Pal,Male,France,Single,1974-07-17,2025-10-08
395,11394,AW00011394,George,McDonald,Male,United Kingdom,Single,1975-04-22,2025-10-08
396,11395,AW00011395,Beth,Gutierrez,Female,Germany,Single,1976-04-16,2025-10-08
397,11396,AW00011396,Ian,Lopez,Male,Germany,Married,1975-04-04,2025-10-08
398,11397,AW00011397,Latoya,Shan,Female,France,Single,1974-12-02,2025-10-08
399,11398,AW00011398,Colin,Nath,Male,United Kingdom,Single,1975-03-09,2025-10-08
400,11399,AW00011399,Brenda,Mehta,Female,France,Single,1975-02-01,2025-10-08
401,11400,AW00011400,Franklin,Raji,Male,United Kingdom,Single,1980-04-15,2025-10-08
402,11401,AW00011401,Linda,Navarro,Female,France,Married,1975-02-23,2025-10-08
403,11402,AW00011402,Kelli,Cai,Female,France,Married,1975-05-20,2025-10-08
404,11403,AW00011403,Nancy,Schmidt,Female,France,Single,1980-01-06,2025-10-08
405,11404,AW00011404,Megan,Taylor,Female,Germany,Single,1957-06-30,2025-10-08
406,11405,AW00011405,Bonnie,Goel,Female,Germany,Single,1957-08-16,2025-10-08
407,11406,AW00011406,Latoya,Xu,Female,France,Married,1957-12-31,2025-10-08
408,11407,AW00011407,Mario,She,Male,Germany,Married,1957-09-30,2025-10-08
409,11408,AW00011408,Darren,Gill,Male,United Kingdom,Married,1964-05-10,2025-10-08
410,11409,AW00011409,Jacqueline,Hayes,Female,France,Single,1979-03-02,2025-10-08
411,11410,AW00011410,Maurice,Goel,Male,France,Married,NULL,2025-10-08
412,11411,AW00011411,Devin,Ross,Male,Germany,Married,1959-08-12,2025-10-08
413,11412,AW00011412,Sydney,Bryant,Female,Germany,Single,1959-10-07,2025-10-08
414,11413,AW00011413,Megan,Stewart,Female,United Kingdom,Married,1959-10-13,2025-10-08
415,11414,AW00011414,Ian,Richardson,Male,United Kingdom,Single,1959-09-15,2025-10-08
416,11415,AW00011415,Randy,She,Male,Germany,Single,1949-12-03,2025-10-08
417,11416,AW00011416,Katrina,Becker,Female,France,Married,1950-09-16,2025-10-08
418,11417,AW00011417,Lacey,Zheng,Female,France,Married,1950-08-26,2025-10-08
419,11418,AW00011418,Rafael,Hu,Male,Germany,Single,1950-08-09,2025-10-08
420,11419,AW00011419,Kyle,Scott,Male,United Kingdom,Married,1950-08-18,2025-10-08
421,11420,AW00011420,Jordan,Turner,Male,France,Married,1952-01-09,2025-10-08
422,11421,AW00011421,Amy,Sun,Female,Germany,Married,1952-01-16,2025-10-08
423,11422,AW00011422,Dustin,Deng,Male,United Kingdom,Married,1952-02-29,2025-10-08
424,11423,AW00011423,Jasmine,Stewart,Female,Germany,Married,1960-05-04,2025-10-08
425,11424,AW00011424,Pamela,Garcia,Female,Germany,Married,1964-12-03,2025-10-08
426,11425,AW00011425,Ariana,Gray,Female,France,Married,1965-08-02,2025-10-08
427,11426,AW00011426,Kristopher,Mehta,Male,Germany,Married,1959-04-01,2025-10-08
428,11427,AW00011427,Desiree,Dominguez,Female,Germany,Married,1959-06-17,2025-10-08
429,11428,AW00011428,Deanna,Perez,Female,Germany,Single,1959-02-19,2025-10-08
430,11429,AW00011429,Marco,Lopez,Male,France,Married,1958-01-13,2025-10-08
431,11430,AW00011430,Casey,Yuan,Female,Germany,Married,1957-09-21,2025-10-08
432,11431,AW00011431,Bryant,Garcia,Male,Germany,Married,1974-10-20,2025-10-08
433,11432,AW00011432,Dominique,Prasad,Female,France,Married,1957-03-10,2025-10-08
434,11433,AW00011433,Maurice,Shan,Male,France,Married,1957-03-01,2025-10-08
435,11434,AW00011434,Andre,Lopez,Male,United Kingdom,Married,1962-05-02,2025-10-08
436,11435,AW00011435,Robin,Romero,Female,Germany,Single,1955-09-03,2025-10-08
437,11436,AW00011436,Taylor,Cox,Female,United Kingdom,Married,1956-03-17,2025-10-08
438,11437,AW00011437,Alfredo,Moreno,Male,France,Married,1955-06-16,2025-10-08
439,11438,AW00011438,Jenny,Nara,Female,Germany,Married,1955-04-13,2025-10-08
440,11439,AW00011439,Janet,Munoz,Female,France,Married,1953-11-14,2025-10-08
441,11440,AW00011440,Sergio,Weber,Male,France,Married,1953-03-26,2025-10-08
442,11441,AW00011441,Erika,Gomez,Female,France,Married,1952-12-09,2025-10-08
443,11442,AW00011442,Joseph,Harris,Male,France,Married,1953-05-13,2025-10-08
444,11443,AW00011443,Grace,Griffin,Female,Australia,Single,1981-11-19,2025-10-08
445,11444,AW00011444,Tina,Mehta,Female,Australia,Married,1981-10-26,2025-10-08
446,11445,AW00011445,Kari,Kim,Female,Australia,Single,1980-01-18,2025-10-08
447,11446,AW00011446,Bethany,Chander,Female,Australia,Single,1980-02-09,2025-10-08
448,11447,AW00011447,Jennifer,Roberts,Female,Australia,Married,1980-02-13,2025-10-08
449,11448,AW00011448,Kyle,Patterson,Male,Australia,Single,1980-10-25,2025-10-08
450,11449,AW00011449,Alvin,Hu,Male,Australia,Married,1980-08-01,2025-10-08
451,11450,AW00011450,Brett,Mehta,Male,Australia,Single,1981-05-11,2025-10-08
452,11451,AW00011451,Ruben,Mu├▒oz,Male,Australia,Single,1980-05-08,2025-10-08
453,11452,AW00011452,Erika,Rubio,Female,Australia,Single,1979-05-05,2025-10-08
454,11453,AW00011453,Stanley,Malhotra,Male,Australia,Single,1984-08-17,2025-10-08
455,11454,AW00011454,Melinda,Navarro,Female,Australia,Single,1979-10-20,2025-10-08
456,11455,AW00011455,Ross,Sanz,Male,Australia,Married,1979-10-19,2025-10-08
457,11456,AW00011456,Jon,Gao,Male,Australia,Married,1980-01-05,2025-10-08
458,11457,AW00011457,Jaime,Gutierrez,Female,Australia,Married,1978-11-18,2025-10-08
459,11458,AW00011458,Bianca,Liu,Female,Australia,Married,1978-10-03,2025-10-08
460,11459,AW00011459,Tasha,Deng,Female,Australia,Single,1978-04-12,2025-10-08
461,11460,AW00011460,Melvin,Chande,Male,Australia,Single,1983-10-04,2025-10-08
462,11461,AW00011461,Victor,Jimenez,Male,Australia,Single,1977-09-22,2025-10-08
463,11462,AW00011462,Laura,Lin,Female,Australia,Married,1977-07-18,2025-10-08
464,11463,AW00011463,Alisha,Beck,Female,Australia,Married,1977-09-09,2025-10-08
465,11464,AW00011464,Alejandro,Huang,Male,Australia,Married,1977-05-15,2025-10-08
466,11465,AW00011465,Louis,Luo,Male,Australia,Married,1976-08-18,2025-10-08
467,11466,AW00011466,Grant,Tang,Male,Australia,Married,1977-01-30,2025-10-08
468,11467,AW00011467,Arturo,Zheng,Male,Australia,Married,1975-04-06,2025-10-08
469,11468,AW00011468,Jaclyn,Andersen,Female,United Kingdom,Married,1980-12-15,2025-10-08
470,11469,AW00011469,Edwin,Raji,Male,United Kingdom,Single,1978-10-14,2025-10-08
471,11470,AW00011470,Jay,Suarez,Male,Germany,Single,1979-03-25,2025-10-08
472,11471,AW00011471,Latasha,Suarez,Female,France,Single,1979-03-25,2025-10-08
473,11472,AW00011472,Kenneth,Kumar,Male,Australia,Single,1968-09-30,2025-10-08
474,11473,AW00011473,Grace,Henderson,Female,France,Single,1986-01-30,2025-10-08
475,11474,AW00011474,Melvin,Xu,Male,United Kingdom,Single,1985-08-21,2025-10-08
476,11475,AW00011475,Cesar,Subram,Male,United Kingdom,Single,1984-04-07,2025-10-08
477,11476,AW00011476,Erika,Navarro,Female,United Kingdom,Married,1980-05-16,2025-10-08
478,11477,AW00011477,Tristan,Hughes,Male,Germany,Single,1984-06-21,2025-10-08
479,11478,AW00011478,Billy,Hernandez,Male,France,Single,1984-02-22,2025-10-08
480,11479,AW00011479,Darryl,Wu,Male,France,Married,1978-10-20,2025-10-08
481,11480,AW00011480,Colleen,Ma,Female,France,Married,1984-03-07,2025-10-08
482,11481,AW00011481,Erica,Hu,Female,Germany,Married,1978-11-20,2025-10-08
483,11482,AW00011482,Adrienne,Torres,Female,United Kingdom,Single,1978-01-16,2025-10-08
484,11483,AW00011483,Calvin,Chande,Male,France,Married,1983-05-19,2025-10-08
485,11484,AW00011484,Erick,Sai,Male,Germany,Single,1983-03-03,2025-10-08
486,11485,AW00011485,Donald,Chandra,Male,United Kingdom,Married,1978-02-04,2025-10-08
487,11486,AW00011486,Ariana,Rogers,Female,Germany,Single,1982-05-21,2025-10-08
488,11487,AW00011487,Morgan,Jones,Female,France,Single,1977-01-05,2025-10-08
489,11488,AW00011488,Jermaine,Lopez,Male,United Kingdom,Single,1977-03-20,2025-10-08
490,11489,AW00011489,Deborah,Goel,Female,United Kingdom,Single,1976-09-03,2025-10-08
491,11490,AW00011490,Danny,Rubio,Male,France,Single,1976-07-05,2025-10-08
492,11491,AW00011491,Andre,Perez,Male,United Kingdom,Married,1982-04-02,2025-10-08
493,11492,AW00011492,Terrence,Chander,Male,Germany,Single,1982-11-15,2025-10-08
494,11493,AW00011493,Dawn,Wu,Female,United Kingdom,Single,1976-05-31,2025-10-08
495,11494,AW00011494,Jimmy,Gutierrez,Male,United Kingdom,Single,1976-01-25,2025-10-08
496,11495,AW00011495,Francis,Jimenez,Male,Germany,Single,1977-03-03,2025-10-08
497,11496,AW00011496,Gary,Ortega,Male,United Kingdom,Single,1976-04-15,2025-10-08
498,11497,AW00011497,Katrina,Nath,Female,United Kingdom,Single,1981-11-22,2025-10-08
499,11498,AW00011498,Arturo,Sun,Male,Canada,Single,1979-07-15,2025-10-08
500,11499,AW00011499,Pedro,Vance,Male,United States,Single,1980-05-13,2025-10-08
501,11500,AW00011500,Sarah,Simmons,Female,Canada,Single,1980-03-17,2025-10-08
502,11501,AW00011501,Brandy,Chandra,Female,Canada,Single,1981-01-03,2025-10-08
503,11502,AW00011502,Jared,Peterson,Male,Canada,Single,1980-09-03,2025-10-08
504,11503,AW00011503,Dennis,Wu,Male,United States,Married,1936-04-11,2025-10-08
505,11504,AW00011504,Jordan,Baker,Female,United States,Married,1936-10-17,2025-10-08
506,11505,AW00011505,Jasmine,Powell,Female,Canada,Single,1972-01-04,2025-10-08
507,11506,AW00011506,Nicholas,Brown,Male,Canada,Single,1971-11-14,2025-10-08
508,11507,AW00011507,Isabella,Russell,Female,Canada,Single,1972-05-19,2025-10-08
509,11508,AW00011508,Elizabeth,Wilson,Female,United States,Single,1972-01-04,2025-10-08
510,11509,AW00011509,Roger,Harui,Female,United States,Married,1964-07-22,2025-10-08
511,11510,AW00011510,Seth,Roberts,Male,Canada,Married,1959-01-10,2025-10-08
512,11511,AW00011511,Caleb,Perry,Male,United States,Married,1964-06-10,2025-10-08
513,11512,AW00011512,Natalie,Campbell,Female,Canada,Single,1976-08-05,2025-10-08
514,11513,AW00011513,Alyssa,Howard,Female,Canada,Single,1965-09-23,2025-10-08
515,11514,AW00011514,Dalton,Diaz,Male,United States,Married,1965-04-16,2025-10-08
516,11515,AW00011515,Shannon,Huang,Female,United States,Married,1959-08-25,2025-10-08
517,11516,AW00011516,Mya,Gonzales,Female,United States,Married,1976-10-13,2025-10-08
518,11517,AW00011517,Katherine,Bryant,Female,United States,Married,1959-12-18,2025-10-08
519,11518,AW00011518,Edward,Washington,Male,United States,Married,1960-11-06,2025-10-08
520,11519,AW00011519,Jerome,Navarro,Male,Canada,Married,1960-09-13,2025-10-08
521,11520,AW00011520,Jada,Morgan,Female,Canada,Married,1960-10-08,2025-10-08
522,11521,AW00011521,Ariana,Peterson,Female,United States,Married,1977-12-01,2025-10-08
523,11522,AW00011522,Christian,Hughes,Male,United States,Married,1972-06-17,2025-10-08
524,11523,AW00011523,Lucas,Taylor,Male,Canada,Married,1962-02-07,2025-10-08
525,11524,AW00011524,Alyssa,Jackson,Female,United States,Married,1961-07-22,2025-10-08
526,11525,AW00011525,Ariana,Cook,Female,United States,Married,1961-07-08,2025-10-08
527,11526,AW00011526,Katherine,Diaz,Female,Canada,Married,1973-01-30,2025-10-08
528,11527,AW00011527,Jenna,Green,Female,United States,Married,1961-12-02,2025-10-08
529,11528,AW00011528,Joan,Washington,Female,United States,Married,1968-08-15,2025-10-08
530,11529,AW00011529,Austin,Bryant,Male,United States,Married,1963-05-16,2025-10-08
531,11530,AW00011530,Andrew,Martinez,Male,Canada,Married,1963-01-23,2025-10-08
532,11531,AW00011531,Nina,Yuan,Female,United States,Married,1962-07-07,2025-10-08
533,11532,AW00011532,Lauren,Miller,Female,United States,Married,1962-08-26,2025-10-08
534,11533,AW00011533,Ebony,Gill,Female,United States,Married,1968-07-17,2025-10-08
535,11534,AW00011534,Cameron,Lewis,Male,United States,Single,1964-05-12,2025-10-08
536,11535,AW00011535,Devin,Nelson,Male,United States,Married,1963-12-31,2025-10-08
537,11536,AW00011536,Logan,Chow,Male,United States,Married,1969-04-13,2025-10-08
538,11537,AW00011537,Dakota,Ross,Male,United States,Married,1963-09-21,2025-10-08
539,11538,AW00011538,Nicole,Taylor,Female,United States,Single,1965-02-24,2025-10-08
540,11539,AW00011539,Justin,Washington,Male,United States,Married,1970-08-18,2025-10-08
541,11540,AW00011540,Alberto,Navarro,Male,United States,Single,1970-01-24,2025-10-08
542,11541,AW00011541,Aidan,Ross,Male,United States,Single,1964-10-09,2025-10-08
543,11542,AW00011542,Alejandro,Tang,Male,United Kingdom,Single,1979-09-07,2025-10-08
544,11543,AW00011543,Sheena,Chande,Female,France,Married,1973-08-16,2025-10-08
545,11544,AW00011544,Joel,Garcia,Male,Germany,Married,1979-05-04,2025-10-08
546,11545,AW00011545,Reginald,Dominguez,Male,France,Married,1973-09-22,2025-10-08
